hillnumber,hillname,name_kw,source_kw,region,parent,classification,metres,feet,gridref,bigsquareX,Easting,bigsquareY,Northing,gridref10,colgridref,colheight,drop,feature,observations,survey,revision,comments,map50,map25,xcoord,ycoord,latitude,longitude,country,climbed,tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Dil,VL,A,Tu,Sim,5,5D,5H,5M,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s5M,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,SIB,xMT,xC,xG,xN,xDT,O,Un,BL,Bg,Ca,Bin,T100,P600,P500
2236,Bannau Sir Gaer - Picws Du,,,32A,5603,"Sim,Hew,N,sHu",749.1,2458,SN811218,2,281100,2,221800,SN 81174 21864,SN 8163 2172,655.9,93.2,cairn,,obvious summit/Trimble GeoXH 6000,2014-10-04,,160,12W,281171,221859,51.882598,-3.727838,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5170,Bryn Pydew,,,30C,2052,"Hu,1",128,420,SH811789,2,281100,3,378900,SH 81100 78991,SH803801,13,115,grass mound 2m SW of covered reservoir fence,,obvious summit,2012-12-21,,116,17E,281097,378988,53.294486,-3.785403,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,Peraidd Fynydd,,,31C,2205,s5,547,1795,SN811824,2,281100,2,282400,SN 81168 82427,SN808824,526,21,no feature,summit area is in small clearing in trees; tree-cover could hide higher point,,2011-11-27,,135 136,214W,281165,282422,52.426846,-3.749133,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14666,Dinas Mawr,,,30C,2042,2,258,846,SH811542,2,281100,3,354200,,SH815544,228,30,,,,2012-12-05,alternative summit at SH810544,116,18E,281100,354200,53.071775,-3.776134,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,Coed Dolwyd,,,30C,2042,1,134,440,SH811770,2,281100,3,377000,,SH812767,99,35,,,,2015-03-15,,116,17E,281100,377000,53.276623,-3.784619,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15705,Mynydd Blaenavon,,,32C,2288,3,312,1024,SS811973,2,281100,1,197300,,SS822996,277,35,,,,2015-03-15,,170,165 166W,281100,197300,51.661869,-3.720461,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14398,Mynydd Tri Arglwydd,,,30F,2155,4,442,1450,SH812093,2,281200,3,309300,SH 81233 09381,SH808097,397,45,no feature: ground 4m NE of tree,,Abney level,2015-03-15,,124 125,23E 215W,281230,309377,52.669064,-3.75783,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,Llechwedd Hirgoed West Top,,,31A,2161,5,538,1765,SN813836,2,281300,2,283600,SN 81380 83688,SN808841,486,52,no feature,indeterminate summit area,,2007-03-10,,135 136,214W,281377,283683,52.438223,-3.746464,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,Little Orme [Creigiau Rhiwledyn],,,30C,2052,"Hu,1",141,463,SH813823,2,281300,3,382300,SH 81317 82386,SH784823,6,135,grass mound 17m east of trig point,trig point is at SH 81302 82386,obvious summit,2012-09-02,,116,17E,281314,382383,53.325037,-3.783421,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17638,Ingsdon Hill,,,40,2877,1,187,614,SX813733,2,281300,0,073300,,SX810733,137,50,,,,2015-02-08,,191,110,281300,73300,50.547368,-3.67674,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17687,South Hill,,,40,2877,1,161,528,SX813952,2,281300,0,095200,,SX813944,118,43,,,,2012-01-20,,191,114S,281300,95200,50.744227,-3.683764,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,Pen Pumlumon Arwystli,,,31A,2161,"Sim,Hew,N",741,2431,SN814877,2,281400,2,287700,SN 81495 87755,SN808873,677,64,southerly of two ancient cairn,northerly cairn is 40m away at SN 81520 87785,,2007-03-10,,135 136,214W,281492,287751,52.474794,-3.746219,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3393,Foel Ystrodur Fawr,,,30D,2057,5,518,1699,SH814340,2,281400,3,334000,SH 81446 34040,SH813342,486,32,no feature,this is unmarked East-most grassy top; W top 200m WSW at SH 81266 33960 is about 5m lower,Abney level,2007-06-30,,124 125,18E 23E,281443,334037,52.890683,-3.763619,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,Esgair y Maen,,,31A,2161,s5,519,1703,SN814853,2,281400,2,285300,SN 81446 85315,SN811855,497,22,no feature,flat summit area,,2011-11-27,,135 136,214W,281443,285311,52.452858,-3.746072,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,Geifas West Top,,,31C,2207,s5,555,1821,SN814729,2,281400,2,272900,SN 81424 72986,SN815729,532,23,no feature,summit area is very flat for c 10m radius; top 180m NW at SN 81274 73080 is probably lower,,2013-02-02,,135 136 147,214W,281421,272981,52.342064,-3.742026,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17680,Posbury Clump,,,40,2877,1,163,535,SX814978,2,281400,0,097800,,SX812976,126,37,,,,2012-01-20,,191,114S,281400,97800,50.767618,-3.683186,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Cefn Coch [Ffridd Esgair-yr-owen],,,31A,2161,"Hu,2,sMa",285,935,SH815025,2,281500,3,302500,SH 81549 02559,SH835025,145,140,grassy knoll,rocky rib 20m NE at SH 81565 02577 is probably lower,,2001-10-28,,135 136,215W,281546,302555,52.607833,-3.75071,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,Disgwylfa,,,32A,5603,5,543.5,1783,SN815179,2,281500,2,217900,SN 81567 17901,SN815173,504,39,rock outcrop,this outcrop is in NW 540m ring contour; outcrop 70m SE in second 540m ring contour may be as high,Trimble GeoXH 6000,2014-10-19,,160,12W,281564,217896,51.847066,-3.720771,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,Esgair Hengae,,,31C,2207,s5,510,1673,SN815686,2,281500,2,268600,SN 81519 68629,SN812690,489,21,no feature: grass,summit area flat for a radius of c 10m,,2011-11-27,,135 136 147,200W,281516,268624,52.302931,-3.739096,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14486,Mynydd Gartheiniog,,,30F,2145,3,378,1240,SH815118,2,281500,3,311800,,SH813124,334,44,,,,2014-09-11,,124 125,23E,281500,311800,52.690895,-3.754717,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17809,Torcross Hill,,,40,2877,1,106,348,SX815418,2,281500,0,041800,,SX805412,57,49,,,,2012-01-20,alternative summit at SX808418,202,20E,281500,41800,50.264236,-3.663973,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,Llechwedd Crin,,,31A,2161,s5,539,1768,SN816922,2,281600,2,292200,SN 81667 92230,SN809922,519,20,no feature: grass and heather,flat summit area; knoll 45m N at SN 81667 92275 may be as high,,2012-01-01,,135 136,214W 215W,281664,292226,52.515044,-3.74528,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14600,Ffridd y Glyn,,,30F,2155,3,306,1004,SH816080,2,281600,3,308000,,SH818084,274,32,,,,2012-01-20,,124 125,215W,281600,308000,52.656772,-3.751871,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14787,Pen-y-coed,,,30F,2155,1,147,482,SH816053,2,281600,3,305300,,SH819055,106,41,,,,2012-12-05,,124 125,215W,281600,305300,52.632511,-3.750902,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17690,Denbury Down,,,40,2877,1,159,522,SX816685,2,281600,0,068500,,SX845668,83,76,,,,2015-03-27,,202,110,281600,68500,50.504279,-3.670983,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,Pen y Brynfforchog [Pen y Brynnfforchog],,,30E,2091,"Sim,Hew,N",684.9,2247,SH817179,2,281700,3,317900,SH 81780 17965,SH822185,614,71,small pile of stones,NW of fence junction,Trimble GeoXH 6000,2014-10-19,,124 125,23E,281777,317961,52.746316,-3.752834,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2145,Maesglase,,,30F,,"Ma,Sim,Hew,N",676,2218,SH817150,2,281700,3,315000,SH 81731 15038,SH802170,360.4,316,tiny flattened cairn,,,2014-10-30,"Former Marilyn, Hewitt and Nuttall summit is hill 2146",124 125,23E,281728,315034,52.720005,-3.752504,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3513,Coed Nant-yr-hwch,,,31C,2203,5,505,1657,SN817554,2,281700,2,255400,SN 81751 55436,SN819565,465,40,no feature 20m NW of firebreak,note summit is covered with trees limiting visibility to <50m,Abney level,2007-03-10,,147,187N 200W,281748,255431,52.184424,-3.731074,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,Bryn-y-Brain,,,31A,2161,"Hu,2",294,965,SN817997,2,281700,2,299700,SN 81712 99713,SN822992,172,122,no feature,,,2009-06-08,,135 136,215W,281709,299709,52.582295,-3.747286,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,Carreg Goch,,,32A,5603,5,558.3,1832,SN818170,2,281800,2,217000,SN 81889 17034,SN819183,492,66,large boulder on rocky outcrop,outcrop 10m SE and outcrop 90m S at SN 81905 16943 may be as high,Trimble GeoXH 6000,2014-10-19,,160,12W,281886,217029,51.839342,-3.715802,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,Braich Lusog,,,30D,2059,s5,505,1657,SH818263,2,281800,3,326300,SH 81828 26361,SH816266,482,23,no feature,,,2011-11-27,,124 125,23E,281825,326357,52.821769,-3.755157,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14366,Foel Ddu,,,30D,2059,4,465,1526,SH818245,2,281800,3,324500,SH 81876 24599,SH817250,376,89,no feature,there are four other smaller 460m contours in summit area,,2014-04-07,,124 125,23E,281873,324595,52.805947,-3.753808,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17925,Withypool Common,,,41,2889,4,428,1404,SS818350,2,281800,1,135000,SS 81832 35089,SS789330,394,34,trig point on tumulus,ground 70m SW of trig point is as high as base of tumulus,Abney level,2014-03-19,,181,9E,281829,135083,51.102832,-3.689201,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,Geifas,,,31C,2207,5,572,1877,SN819728,2,281900,2,272800,SN 81957 72821,SN813722,517,55,no feature: 30m W of fence,large area of similar height,,2008-06-30,,135 136 147,200W,281954,272816,52.340696,-3.734148,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,Cefn Glas,,,30D,2059,4,497,1631,SH819279,2,281900,3,327900,,SH814278,452,45,,,,2014-12-13,,124 125,23E,281900,327900,52.835646,-3.754608,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14374,Foel Ddu,,,30D,2068,4,458,1503,SH819475,2,281900,3,347500,SH 81979 47575,SH812472,417,41,rocky outcrop,knoll 80m S at SH 81992 47497 is probably lower,,2012-01-20,,116,18E,281976,347572,53.012415,-3.760634,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,Arenig Fach,,,30D,,"Ma,Sim,Hew,N",689,2260,SH820415,2,282000,3,341500,SH 82031 41599,SH785387,395,294,trig point,,,2008-06-30,,124 125,18E,282028,341596,52.958731,-3.757677,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3453,Llechwedd Hirgoed SE Top,,,31A,2161,5,535,1755,SN820832,2,282000,2,283200,,SN817835,477,58,,,,2007-03-10,,135 136,214W,282000,283200,52.434014,-3.737138,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,Mynydd Trawsnant,,,31C,2203,"Hu,5",517,1696,SN821484,2,282100,2,248400,SN 82160 48433,SN827504,378,139,no feature: ground in felled area 40m from firebreak,ground 40m E at SN 82200 48429 is 0.1m lower,Abney level,2012-12-10,,147,187N 187S,282157,248428,52.121578,-3.722663,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,Fan Foel,,,32A,5603,"CoH,CoU,CoA",781,2562,SN821223,2,282100,2,222300,SN 82148 22347,SN821222,777,4,protruding rock in centre of circle of stones,,obvious summit,2009-06-08,,160,12W,282145,222342,51.887145,-3.713858,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,Maesglase (old GR) - Maen Du,,,30F,2145,xN,674,2211,SH822151,2,282200,3,315100,SH 82246 15155,SH820150,664,10,cairn,,,2001-10-28,,124 125,23E,282243,315151,52.721168,-3.744925,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3391,Craig Dolfudr North Top [Pennant-Lliw],,,30D,2057,5,519,1703,SH822317,2,282200,3,331700,SH 82250 31703,SH813313,444,75,rock 5m SW of cairn,,Abney level,2007-03-10,,124 125,23E,282247,331699,52.869861,-3.750828,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,Fron Goch,,,31A,2161,"Hu,2",289,948,SH822013,2,282200,3,301300,SH 82215 01362,SH829018,184,105,flat cairn,,,2012-12-21,,135 136,215W,282212,301358,52.597222,-3.740453,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,Bryn Llychese [Banc Nant-rhys],,,31C,2205,s5,565,1854,SN822801,2,282200,2,280100,SN 82229 80199,SN810806,536,29,peat hag by fence,,,2013-12-23,,135 136,214W,282226,280195,52.407055,-3.732751,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17760,Holbeam Hill,,,40,2877,1,127,417,SX822714,2,282200,0,071400,,SX809701,78,49,,,,2012-01-20,,202,110,282200,71400,50.53047,-3.663442,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17818,Fleet Hill,,,40,2877,1,103,338,SX822590,2,282200,0,059000,,SX821606,51,52,,,,2012-01-20,,202,20E,282200,59000,50.419,-3.659536,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14541,Moel Gyffylog,,,30C,2042,3,341,1119,SH823711,2,282300,3,371100,SH 82326 71104,SH829708,294,47,knoll near building,,,2012-01-20,,116,17E,282323,371101,53.223898,-3.7641,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14560,Pen y Rhiwlas,,,30C,2042,3,329,1079,SH823552,2,282300,3,355200,SH 82344 55248,SH826562,277,52,small flattened cairn,,,2012-01-20,,116,17E,282341,355245,53.081437,-3.758,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,Esgair Cloddiad,,,31C,2203,5,532,1745,SN824573,2,282400,2,257300,SN 82475 57376,SN822582,502,30,rock 5m NE of trig point,rock is 50cm higher than trig point base; note summit area is covered with newly planted trees,Abney level,2007-03-10,,147,187N 200W,282472,257371,52.202012,-3.721163,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,Fan Brycheiniog - Twr y Fan Foel,,,32A,,"Ma,Sim,Hew,N",802.5,2633,SN824220,2,282400,2,222000,SN 82436 22065,SN870195,378,425,cairn,cairn is 0.75m higher than knoll by trig point 290m SSW (hill 2230) at SN 82537 21798,Leica NA730,2014-12-21,Replaces hill 2230 as Marilyn/Hewitt/Nuttall. See Database Notes; height determined from line survey to trig point,160,12W,282433,222060,51.884672,-3.709579,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,Cefn Llwyd,,,30F,2155,2,279,915,SH824075,2,282400,3,307500,,SH824078,234,45,,,,2012-01-20,,124 125,215W,282400,307500,52.652454,-3.739872,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
