regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaType,areaCode,areaName,date,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateChange,newCasesBySpecimenDateChangePercentage
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-09-04",3,37.5,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003912,"Probus & Roseland","2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2021-01-01",17,275.3,12,240
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-12-25",5,81,-1,-16.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-12-18",6,97.2,2,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-12-11",4,64.8,2,100
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-11-27",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-11-20",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-11-13",3,48.6,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-11-06",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-10-30",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-10-23",4,64.8,0,0
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-10-16",4,64.8,2,100
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-10-09",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-10-02",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-09-25",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-09-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-09-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003913,"Mylor Bridge & Frogpool","2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2021-01-01",22,263.8,16,266.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-12-25",6,72,3,100
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-12-18",3,36,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-12-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-11-27",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-11-20",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-11-13",3,36,-1,-25
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-11-06",4,48,1,33.3
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-10-30",3,36,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-10-23",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-10-16",4,48,1,33.3
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-10-09",3,36,-1,-25
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-10-02",4,48,2,100
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-09-25",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-09-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-09-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003914,Penryn,"2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2021-01-01",28,356.6,22,366.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-12-25",6,76.4,4,200
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-12-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-12-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-11-27",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-11-20",3,38.2,-2,-40
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-11-13",5,63.7,-1,-16.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-11-06",6,76.4,2,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-10-30",4,50.9,-6,-60
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-10-23",10,127.4,8,400
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-10-16",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-10-09",5,63.7,3,150
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-10-02",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-09-25",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-09-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-09-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003915,Falmouth North,"2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2021-01-01",26,371.4,21,420
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-12-25",5,71.4,2,66.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-12-18",3,42.9,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-12-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-11-27",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-11-20",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-11-13",10,142.9,4,66.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-11-06",6,85.7,4,200
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-10-30",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-10-23",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-10-16",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-10-09",7,100,2,40
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-10-02",5,71.4,3,150
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-09-25",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-09-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-09-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003916,Falmouth East,"2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2021-01-01",33,402.7,24,266.7
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-12-25",9,109.8,6,200
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-12-18",3,36.6,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-12-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-11-27",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-11-20",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-11-13",4,48.8,-1,-20
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-11-06",5,61,3,150
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-10-30",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-10-23",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-10-16",6,73.2,1,20
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-10-09",5,61,3,150
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-10-02",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-09-25",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-09-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-09-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003917,"Falmouth West & South","2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2021-01-01",26,365.1,18,225
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-12-25",8,112.3,3,60
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-12-18",5,70.2,3,150
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-12-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-11-27",8,112.3,-2,-20
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-11-20",10,140.4,8,400
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-11-13",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-11-06",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-10-30",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-10-23",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-10-16",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-10-09",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-10-02",3,42.1,-4,-57.1
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-09-25",7,98.3,4,133.3
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-09-18",3,42.1,1,50
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-09-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-09-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-08-28",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-08-21",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-08-14",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-08-07",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-07-31",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-07-24",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-07-17",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003918,"Illogan & Portreath","2020-07-10",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2021-01-01",32,431.2,25,357.1
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-12-25",7,94.3,5,250
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-12-18",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-12-11",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-12-04",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-11-27",,,,
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-11-20",3,40.4,-2,-40
E12000009,South West,E06000052,Cornwall and Isles of Scilly,E06000052,Cornwall and Isles of Scilly,msoa,E02003919,Redruth North,"2020-11-13",5,67.4,3,150
